id	1_pe	2_pe	3_pe	4_pe	5_pe	6_pe	7_pe	8_pe	geneCoordinate	geneSymbol	logFC	LimmaVoom.pvalue	BH.qvalue
ENSMUSG00000022960	292	377	352	331	297	333	350	324	chr16:91677068-91688965	Donson	-0.050190435206918	0.667070803005593	0.900678838214737
ENSMUSG00000107205	0	1	0	0	0	0	0	0	chr5:75020036-75023281	Gm42576	-0.184569182707192	0.667089451513539	0.900678838214737
ENSMUSG00000108232	0	0	0	1	0	0	0	0	chr6:120951701-120953067	Gm43916	0.223879300722113	0.667154135296976	0.900691029992236
ENSMUSG00000097959	0	0	0	0	3	0	0	0	chr16:49424481-49426014	Gm6931	0.250675962380706	0.667187925339368	0.900691029992236
ENSMUSG00000084793	0	0	1	0	0	0	0	0	chr12:57518843-57520824	Gm2568	-0.200081159318228	0.667203075054634	0.900691029992236
ENSMUSG00000017176	897	874	941	1242	897	1095	887	907	chr11:100422121-100442008	Nt5c3b	-0.053625200956988	0.667260235760624	0.900721127110459
ENSMUSG00000081779	0	0	4	0	1	0	0	1	chrX:103003524-103005231	Gm21998	0.288239214722462	0.667344505492173	0.900726338460285
ENSMUSG00000005952	0	0	9	4	1	4	2	0	chr11:73234092-73261442	Trpv1	-0.400013944409162	0.667347484481588	0.900726338460285
ENSMUSG00000032609	466	639	636	708	514	854	507	479	chr9:108447436-108461781	Klhdc8b	-0.0823831725712021	0.667397337842648	0.900726338460285
ENSMUSG00000078925	0	0	0	0	3	0	0	0	chr15:96051416-96079753	D030018L15Rik	0.247567276074833	0.667403560068389	0.900726338460285
ENSMUSG00000035900	1373	1437	1458	1333	1443	1649	1354	1322	chr15:86057495-86137834	Gramd4	0.0376676827632946	0.667472164859589	0.900771869977674
ENSMUSG00000108053	2	0	1	3	1	0	4	1	chr6:83313945-83317143	Gm43890	-0.27691296718628	0.667551650481594	0.900779958178123
ENSMUSG00000058709	2812	2681	2890	2819	2830	2938	2767	2883	chr7:27158458-27167002	Egln2	0.0276774023738499	0.667635731214144	0.900779958178123
ENSMUSG00000036820	323	378	403	547	391	457	437	414	chr17:24155633-24163966	Amdhd2	0.0651101246503535	0.667651660834765	0.900779958178123
ENSMUSG00000101685	0	0	1	0	1	0	0	0	chr1:18262195-18263579	Gm17837	0.205200665609786	0.667674194409871	0.900779958178123
ENSMUSG00000106446	0	0	2	1	0	0	3	0	chr3:127298122-127299873	Gm42970	-0.276814962648279	0.667684274399764	0.900779958178123
ENSMUSG00000102158	0	0	2	0	1	0	0	1	chr1:184736777-184739720	Gm34342	-0.252865273116036	0.667687366228725	0.900779958178123
ENSMUSG00000024683	728	733	647	946	633	810	690	791	chr19:11770215-11775144	Mrpl16	-0.0559623511574372	0.667787940510263	0.900868598179746
ENSMUSG00000058486	910	917	1059	1016	1013	934	925	928	chr6:34880226-34911076	Wdr91	-0.0363256065173379	0.667918631805419	0.900997855676529
ENSMUSG00000054942	4712	5514	4923	4341	4633	5104	4588	4636	chr3:152273649-152340607	Fam73a	-0.0357060247095633	0.667967133541192	0.901016234748494
ENSMUSG00000097759	0	0	0	0	0	0	0	1	chr17:21484977-21489075	Gm26753	0.20298215225857	0.668333307512413	0.901443604532894
ENSMUSG00000038888	416	274	363	348	299	303	363	369	chr7:43671816-43678498	Ctu1	-0.0626396154560071	0.668367294661222	0.901443604532894
ENSMUSG00000059448	0	0	0	0	0	1	0	0	chr4:43820203-43821559	Olfr156	0.223825646558834	0.668388644608949	0.901443604532894
ENSMUSG00000037157	7	2	1	0	2	4	2	1	chr4:135727972-135752340	Il22ra1	0.308185581291402	0.668481792795051	0.901503641655621
ENSMUSG00000081194	0	1	0	2	2	0	0	0	chrX:150924420-150926359	Gm8424	0.233266904156333	0.668533220982667	0.901503641655621
ENSMUSG00000042535	2089	2027	2038	2014	2109	1979	2203	2049	chr15:79690695-79721678	Gtpbp1	0.0290871458683015	0.668569263982438	0.901503641655621
ENSMUSG00000087434	0	1	0	2	0	0	2	0	chr11:79606879-79623363	Rab11fip4os1	-0.293180587193354	0.668573061371618	0.901503641655621
ENSMUSG00000097613	16	17	12	8	12	11	17	6	chr15:81800591-81802813	Gm17597	-0.170943462880244	0.668607640091418	0.901503641655621
ENSMUSG00000004071	11316	10175	10448	11701	9887	10390	11251	11171	chr16:4750148-4790492	Cdip1	-0.0311276612141592	0.668747044639709	0.901585214906712
ENSMUSG00000093538	0	0	0	1	1	0	0	0	chr1:168003939-168122665	Gm20711	0.212707882733858	0.668777847966073	0.901585214906712
ENSMUSG00000028189	312	321	346	473	340	316	390	327	chr3:146449595-146466049	Ctbs	-0.0632818644981132	0.668796371535213	0.901585214906712
ENSMUSG00000025050	311	313	270	305	398	243	302	223	chr19:47033419-47051045	Pcgf6	-0.0742970750887127	0.66883174802031	0.901585214906712
ENSMUSG00000097973	0	1	1	3	1	0	2	1	chr12:13752474-13753865	Gm4929	-0.248927410750008	0.668842635429556	0.901585214906712
ENSMUSG00000047844	315	291	290	449	303	328	338	298	chrX:136138796-136140643	Bex4	-0.064783570328166	0.668930874550038	0.901648645844284
ENSMUSG00000022223	1144	1262	1210	1565	1234	1267	1309	1182	chr14:55897086-55900432	Sdr39u1	-0.0439328812567222	0.668959495041318	0.901648645844284
ENSMUSG00000058446	1374	1471	1324	1267	1318	1334	1310	1346	chr6:54816716-54893700	Znrf2	-0.0320351978799588	0.669069212141232	0.901685118168851
ENSMUSG00000061322	77	132	120	163	121	120	110	94	chr4:41569575-41638358	Dnaic1	-0.0974921733140607	0.669267754366426	0.901685118168851
ENSMUSG00000061186	169	115	126	96	148	152	151	90	chr2:10370310-10595453	Sfmbt2	0.0977169723107039	0.669276445841779	0.901685118168851
ENSMUSG00000053460	249	271	294	247	280	285	279	253	chr6:72414108-72430912	Ggcx	0.0486759158575478	0.669278266553225	0.901685118168851
ENSMUSG00000073400	0	2	0	0	1	0	1	0	chr17:36869374-36878033	Trim10	-0.230285726494325	0.66928403884122	0.901685118168851
ENSMUSG00000006021	559	577	559	691	577	586	561	585	chr7:16119695-16127716	Kptn	-0.0415170238842202	0.669307772642312	0.901685118168851
ENSMUSG00000028133	269	218	256	272	221	277	280	280	chr3:121155198-121171895	Rwdd3	0.0567483055595464	0.669355184538993	0.901685118168851
ENSMUSG00000022307	11692	12579	10353	12712	9778	13994	11179	11117	chr15:41447282-41861248	Oxr1	-0.0466842735765617	0.669365084046239	0.901685118168851
ENSMUSG00000108064	13	5	4	9	7	9	7	3	chr6:87795870-87799427	Gm44423	-0.21072838446889	0.66939618481503	0.901685118168851
ENSMUSG00000014668	976	832	950	863	884	938	867	836	chr5:110135642-110172172	Chfr	-0.0368777390030335	0.669492407825951	0.901685118168851
ENSMUSG00000107585	4	5	2	2	3	4	3	1	chr7:3421465-3423645	3300002P13Rik	-0.211091709016793	0.669501898814466	0.901685118168851
ENSMUSG00000042115	250	446	475	593	354	792	301	245	chr1:132298426-132307557	Klhdc8a	-0.149559138401038	0.669525272545362	0.901685118168851
ENSMUSG00000045210	4144	3782	3879	3444	3820	3961	3725	4056	chr1:9718422-9748582	Vcpip1	0.0318358093128247	0.669549290938772	0.901685118168851
ENSMUSG00000105893	0	0	5	0	1	0	0	1	chr5:3988806-3990917	Wdr46-ps	-0.287887598203908	0.669562914885541	0.901685118168851
ENSMUSG00000053367	0	0	1	0	0	0	0	0	chr7:6252510-6282266	Gm6792	-0.221435758655354	0.669629657668922	0.901685118168851
ENSMUSG00000029158	0	0	0	1	0	0	1	0	chr5:69516471-69542848	Yipf7	0.21367425988202	0.669633434776988	0.901685118168851
ENSMUSG00000024563	1031	1012	985	1014	801	1201	997	948	chr18:76241380-76305931	Smad2	-0.0487559506931813	0.669648182539158	0.901685118168851
ENSMUSG00000026856	578	518	544	553	508	600	584	565	chr2:30392054-30400729	Dolpp1	0.0395727845497643	0.66965943472773	0.901685118168851
ENSMUSG00000087539	0	3	0	0	0	2	1	1	chr2:38359380-38364180	Gm13584	0.257832332465657	0.669743120595501	0.901685118168851
ENSMUSG00000027167	540	489	485	596	486	496	530	532	chr2:105700827-105904764	Elp4	-0.0428654330030395	0.669754708916906	0.901685118168851
ENSMUSG00000102963	1	0	0	0	0	0	0	0	chr9:102172538-102177304	Gm37945	-0.221059783192699	0.669757562212316	0.901685118168851
ENSMUSG00000102193	0	1	0	1	0	1	2	1	chr1:170630721-170631701	Gm7299	0.23843904789246	0.669766246609	0.901685118168851
ENSMUSG00000041658	3479	3071	3381	3917	2886	3435	3475	3657	chrX:153139781-153172143	Rragb	-0.0417932168197157	0.669789324830079	0.901685118168851
ENSMUSG00000003135	1212	1191	1178	1374	1166	1235	1224	1208	chr1:39534792-39547089	Cnot11	-0.0336849112676395	0.669859303745381	0.901732335623895
ENSMUSG00000077387	0	0	0	0	1	0	0	0	chr5:25510665-25511235	Gm22656	0.224472694147158	0.6698988067075	0.901738525035512
ENSMUSG00000040105	2337	2575	2708	2275	2635	2539	2468	2460	chr19:28963753-28967011	Plpp6	0.0329964620403292	0.669987771308346	0.901811289739999
ENSMUSG00000036353	1539	1591	1618	2137	2137	1843	1574	1592	chr3:59216072-59263071	P2ry12	0.0552765173577965	0.67008847164371	0.901899842473878
ENSMUSG00000102030	7	4	9	1	9	4	4	4	chr1:118176342-118202507	Gm29106	0.248915641204638	0.67015217996695	0.901914098989735
ENSMUSG00000106943	1	2	3	3	2	3	4	0	chr5:74092860-74095606	Dancr	-0.276174009634823	0.670179464538293	0.901914098989735
ENSMUSG00000027420	18	15	31	33	30	22	19	16	chr2:143826328-143863373	Bfsp1	-0.150612104078451	0.670205707404792	0.901914098989735
ENSMUSG00000095202	0	0	6	0	0	1	1	0	chr8:34307101-34307887	Gm6100	-0.32448294268291	0.670251914347997	0.901914098989735
ENSMUSG00000000743	4409	4080	4326	5240	4376	4778	4633	4649	chr8:123204064-123212963	Chmp1a	0.0359710019806549	0.670380324536501	0.901914098989735
ENSMUSG00000027961	12	9	5	5	10	5	10	1	chr3:116562773-116583334	Lrrc39	-0.251030653948222	0.670408738135115	0.901914098989735
ENSMUSG00000082951	0	0	0	0	0	1	0	0	chr2:26722187-26723281	Gm13359	0.207003958640937	0.670432090015585	0.901914098989735
ENSMUSG00000036904	209	211	197	220	214	195	227	234	chr18:9212656-9216401	Fzd8	0.0514719167513249	0.670433735335835	0.901914098989735
ENSMUSG00000027288	9736	9848	9840	7628	10450	9178	9361	8960	chr2:120506620-120564043	Zfp106	0.0401034473577171	0.67043811157358	0.901914098989735
ENSMUSG00000011008	0	5	1	0	1	1	3	0	chr3:146149633-146195713	Mcoln2	0.336047345248805	0.670454663040823	0.901914098989735
ENSMUSG00000107989	0	0	0	0	0	2	0	0	chr6:100791629-100794112	Gm19692	0.212874355968263	0.670537364221014	0.901914098989735
ENSMUSG00000024981	2889	2970	2441	3060	2750	2770	2744	2785	chr19:55253169-55296827	Acsl5	-0.0347986178980419	0.670547123995965	0.901914098989735
ENSMUSG00000101337	30	44	59	22	38	55	28	45	chr1:46425392-46807676	Dnah7c	0.144027150417886	0.670552918607101	0.901914098989735
ENSMUSG00000037190	444	429	445	551	395	527	443	439	chr9:107538807-107542393	Cyb561d2	-0.0525138149552397	0.67069709635155	0.901954575574222
ENSMUSG00000039989	1330	1212	1141	1104	1139	1173	1176	1175	chr11:119077373-119086421	Cbx4	-0.0345922578245925	0.670724622056184	0.901954575574222
ENSMUSG00000105003	1	2	2	0	0	1	3	1	chr3:57953455-57958425	Gm42512	-0.247451853077189	0.670751696846687	0.901954575574222
ENSMUSG00000104634	0	0	0	0	0	0	1	0	chr5:49943209-49944758	Gm42461	0.189491553854456	0.670754385849958	0.901954575574222
ENSMUSG00000038205	2642	1749	2044	1772	1822	2113	1895	1979	chr3:97657993-97674012	Prkab2	-0.0535611283915824	0.670757579388865	0.901954575574222
ENSMUSG00000108402	12	10	6	11	7	12	13	11	chr7:127799894-127802962	RP23-325D10.4	0.162174086094387	0.670927175108079	0.902135670730344
ENSMUSG00000097834	1	10	4	4	6	4	2	2	chr6:101198369-101220341	Gm26911	-0.26334865436423	0.67100120960113	0.902157850899001
ENSMUSG00000028600	53	71	54	75	41	105	58	42	chr4:108014591-108096645	Podn	-0.130055691237154	0.671106952559178	0.902157850899001
ENSMUSG00000097732	18	21	10	9	9	24	5	16	chr17:23790332-23794441	D930048G16Rik	-0.210761548219637	0.671118910751486	0.902157850899001
ENSMUSG00000082503	0	0	0	0	0	0	0	1	chr11:54746157-54747024	Gm12229	0.204776043076999	0.671145386481623	0.902157850899001
ENSMUSG00000028678	10	13	16	4	12	12	7	13	chr4:117159439-117182839	Kif2c	0.195272837232198	0.671184768920261	0.902157850899001
ENSMUSG00000083834	0	0	3	1	0	0	0	1	chr4:58483052-58484025	Gm12577	-0.240099634528864	0.671267943655397	0.902157850899001
ENSMUSG00000039315	8	3	4	1	2	5	7	4	chr5:38706262-38877012	Clnk	0.250520357218222	0.671284767199285	0.902157850899001
ENSMUSG00000107618	0	0	0	0	0	1	0	0	chr6:79541008-79542167	Gm6261	-0.189078098306078	0.671336071059547	0.902157850899001
ENSMUSG00000102362	1	0	0	0	0	0	0	0	chr3:73351006-73481851	4930509J09Rik	0.195307068646766	0.671365330602569	0.902157850899001
ENSMUSG00000044681	53	14	295	58	46	58	67	33	chr5:28200619-28245992	Cnpy1	-0.307077582696044	0.671392038605616	0.902157850899001
ENSMUSG00000030365	1	1	0	0	0	1	0	0	chr6:128887388-128898367	Clec2i	0.213371351630424	0.671396345687968	0.902157850899001
ENSMUSG00000090070	0	0	0	1	2	0	0	0	chr10:11212080-11213179	Gm16577	0.223906518188959	0.671399302689007	0.902157850899001
ENSMUSG00000107314	0	2	8	2	3	0	1	1	chr5:149368276-149430882	Gm20488	-0.340018656799134	0.671478154116219	0.902157850899001
ENSMUSG00000081911	0	0	0	1	0	0	0	1	chr7:105690059-105690767	Mrps36-ps2	-0.208940317840773	0.671513087098384	0.902157850899001
ENSMUSG00000020427	818	592	590	776	479	707	691	778	chr11:7205886-7214123	Igfbp3	-0.0706267097223607	0.67154624198152	0.902157850899001
ENSMUSG00000090053	579	499	443	325	490	417	503	489	chr4:57434047-57712216	Palm2	0.0690656617941036	0.671657467760501	0.902157850899001
ENSMUSG00000016554	2239	2465	2241	2709	2223	2341	2437	2398	chr15:77958798-77971024	Eif3d	-0.0347542945165517	0.671797482560407	0.902157850899001
ENSMUSG00000086127	2	5	2	7	3	1	5	5	chr4:33303369-33310337	Gm11934	-0.261882966367364	0.671859639891853	0.902157850899001
ENSMUSG00000108477	21	27	33	14	29	32	18	24	chr7:4658460-4660154	RP23-179K11.8	0.140634233468231	0.671861049054248	0.902157850899001
ENSMUSG00000105434	1	0	3	0	0	0	3	0	chr5:122482600-122485199	Gm43359	-0.308233897995294	0.671865953821944	0.902157850899001
ENSMUSG00000042348	2892	2524	2554	2237	2738	2303	2592	2863	chr13:113794305-114157661	Arl15	0.0413165500458491	0.671888103759778	0.902157850899001
ENSMUSG00000087399	0	0	2	0	1	0	0	1	chr4:24792480-24800510	Gm11899	-0.244606113939843	0.671984868480354	0.902157850899001
ENSMUSG00000043102	1	5	1	2	2	1	2	8	chr2:31805966-31810780	Qrfp	0.275731744077991	0.672007159846479	0.902157850899001
ENSMUSG00000019843	5638	5582	5731	5854	5750	5737	5954	5757	chr10:39368655-39565581	Fyn	0.0248099144124063	0.672030701117608	0.902157850899001
ENSMUSG00000070332	0	0	0	0	1	0	2	0	chr11:115440345-115448470	Trim80	0.23987014013889	0.672065208342146	0.902157850899001
ENSMUSG00000082049	0	0	0	0	0	0	0	1	chr11:31119803-31120981	Gm12105	0.201951392240053	0.672090718192486	0.902157850899001
ENSMUSG00000108609	0	8	3	5	5	4	1	0	chr6:83600607-83601908	RP23-361O12.5	-0.39769700259603	0.672097910139194	0.902157850899001
ENSMUSG00000049612	4544	5068	4749	5838	5166	5023	4637	4795	chr11:79500782-79504284	Omg	-0.0365635266317732	0.672098916904794	0.902157850899001
ENSMUSG00000029272	0	0	0	0	0	0	0	1	chr5:87575769-87591794	Sult1e1	0.225169958598115	0.672122242526275	0.902157850899001
ENSMUSG00000055170	0	0	0	1	0	0	0	0	chr10:118440847-118446092	Ifng	0.185620569247146	0.672135830512977	0.902157850899001
ENSMUSG00000083731	0	0	0	0	0	0	1	0	chr9:86315941-86316884	Gm16202	-0.219114060583057	0.672188681562323	0.902157850899001
ENSMUSG00000099913	7	5	8	1	7	4	2	3	chr1:53325307-53352867	Gm28551	-0.270634252718256	0.672193631854943	0.902157850899001
ENSMUSG00000083760	0	0	0	0	0	1	0	0	chrX:12913710-12914792	Gm14524	0.189850227249189	0.672219857552782	0.902157850899001
ENSMUSG00000036461	296	369	319	341	361	370	279	271	chr14:79480994-79582676	Elf1	-0.0588985045449843	0.67225377033361	0.902157850899001
ENSMUSG00000102014	21	24	26	47	25	27	20	31	chr1:127753416-127774292	2900009J06Rik	-0.132650957543828	0.672254275090597	0.902157850899001
ENSMUSG00000029246	649	646	690	694	632	813	678	646	chr5:76913049-76951778	Ppat	0.0423494239369415	0.672389632039186	0.902157850899001
ENSMUSG00000099663	0	1	1	0	0	0	1	0	chr18:12365599-12366429	Gm29201	0.186545379660821	0.672412359750938	0.902157850899001
ENSMUSG00000035953	1989	2053	2099	2235	1865	2084	2093	2154	chr14:50925870-50931056	Tmem55b	-0.0323247639025313	0.672436001538012	0.902157850899001
ENSMUSG00000044434	1	1	1	3	2	2	1	1	chr3:34004817-34005663	Gm9791	-0.186795357445034	0.672442158019026	0.902157850899001
ENSMUSG00000105476	0	0	0	0	0	1	0	0	chr3:92170021-92178107	Gm43740	-0.173645067371446	0.672458128498752	0.902157850899001
ENSMUSG00000020189	3755	3599	3770	3376	3318	3742	3437	3703	chr10:111164602-111297447	Osbpl8	-0.0306260098072789	0.672490994694008	0.902157850899001
ENSMUSG00000103970	0	0	1	0	0	0	0	0	chr9:108544014-108545559	Gm37678	-0.20178791402103	0.672503392685651	0.902157850899001
ENSMUSG00000022962	1259	1289	1144	1325	1102	1287	1238	1269	chr16:91620986-91647152	Gart	-0.0358424669036369	0.672524771574755	0.902157850899001
ENSMUSG00000094989	3	1	1	4	3	3	2	1	chr13:72454562-72455540	Rpl9-ps4	0.254165018078422	0.672545555547627	0.902157850899001
ENSMUSG00000023456	23616	21746	22764	26881	19612	25416	23846	23701	chr6:124810386-124814496	Tpi1	-0.0394224051608051	0.672564641386613	0.902157850899001
ENSMUSG00000085594	0	0	0	0	0	0	1	0	chr11:101886037-101891406	Gm11551	0.225592702058446	0.672598965486135	0.902157850899001
ENSMUSG00000105755	0	0	0	1	0	0	2	0	chr5:100820130-100820953	Gm43514	0.231168238507865	0.67261498514499	0.902157850899001
ENSMUSG00000024424	1503	1290	1427	1485	1323	1198	1519	1520	chr18:12599726-12737250	Ttc39c	-0.0416068361166537	0.672619894951059	0.902157850899001
ENSMUSG00000095079	2	0	1	6	0	4	3	3	chr12:113254630-113260436	Igha	0.294936915651012	0.672726132470139	0.902241375047627
ENSMUSG00000011171	15	24	68	24	26	60	32	22	chr12:116077526-116146461	Vipr2	0.194840392751609	0.672752017014107	0.902241375047627
ENSMUSG00000063439	443	404	398	650	412	600	515	445	chr7:25680580-25686758	B9d2	0.0737052362091421	0.672832381560137	0.902258149628329
ENSMUSG00000020811	5493	6019	6137	5831	6396	5036	5901	5654	chr11:71749720-71789847	Wscd1	-0.0347364401686218	0.672834375342175	0.902258149628329
ENSMUSG00000026707	205	167	196	227	194	241	205	187	chr2:14994931-15055269	Nsun6	0.0609418765037468	0.672938741448684	0.902351263707325
ENSMUSG00000004043	49	85	99	56	97	52	70	44	chr11:100859151-100885369	Stat5a	-0.129688715404358	0.672987471142778	0.902369768490296
ENSMUSG00000057672	766	709	845	801	808	819	833	740	chr8:83669562-83699379	Pkn1	0.0372303715374302	0.673043835849985	0.902398508166313
ENSMUSG00000096218	0	0	1	0	0	0	0	0	chr14:3883972-3921840	Gm2916	0.208748064160889	0.673153853017998	0.902457299816594
ENSMUSG00000080054	0	3	0	0	0	0	1	1	chr1:36957730-36958627	Rpl12-ps1	-0.262875783048393	0.673157550803815	0.902457299816594
ENSMUSG00000028937	9365	8725	9404	10319	7368	9951	9726	9861	chr4:152177934-152272055	Acot7	-0.0432589525502316	0.673213022015075	0.902484832688364
ENSMUSG00000031508	846	699	729	659	804	666	726	645	chr8:11611383-11635954	Ankrd10	-0.0456821104088051	0.673290625090465	0.902542030333493
ENSMUSG00000108584	0	0	0	2	0	0	1	1	chr6:91522209-91532579	RP23-190H11.11	-0.242853727850103	0.673365182958108	0.902578554348003
ENSMUSG00000030029	1301	1246	2035	1508	1183	1548	1585	1431	chr6:94604329-94700358	Lrig1	-0.0651155169857373	0.673398272875557	0.902578554348003
ENSMUSG00000084205	0	0	0	1	0	0	0	0	chrX:139358268-139359457	Gm8061	-0.204881642233408	0.673429884558859	0.902578554348003
ENSMUSG00000024776	637	509	599	643	495	637	564	614	chr19:34192029-34240533	Stambpl1	-0.0486450871542973	0.673457622265701	0.902578554348003
ENSMUSG00000083449	0	1	1	0	0	0	1	2	chr2:50521924-50523187	Gm13487	0.241586990334644	0.673596223118068	0.902610357949856
ENSMUSG00000032469	490	474	513	550	499	549	508	523	chr9:99575599-99584701	Dbr1	0.0386862161269203	0.673624667935604	0.902610357949856
ENSMUSG00000011267	18	20	21	30	14	32	18	19	chr7:19577087-19580856	Zfp296	-0.13526143523692	0.673640472013401	0.902610357949856
ENSMUSG00000064109	5	1	13	5	3	8	5	1	chr7:30417512-30420054	Hcst	-0.318294545067453	0.673723179472516	0.902610357949856
ENSMUSG00000070777	0	0	0	1	0	0	0	0	chr7:19965212-19991304	Ceacam20	-0.167702811463919	0.673725616890863	0.902610357949856
ENSMUSG00000063018	596	446	506	857	486	604	575	553	chrX:7411617-7445343	2010204K13Rik	-0.0758278744177003	0.673771225229169	0.902610357949856
ENSMUSG00000090083	157	143	181	154	132	186	144	147	chr17:29614590-29641864	Rnf8	-0.0650187119791164	0.673788341366918	0.902610357949856
ENSMUSG00000046750	5	3	9	5	6	7	6	7	chr7:28284452-28291386	BC089491	0.173836831947516	0.673811259536019	0.902610357949856
ENSMUSG00000099342	20	31	29	39	18	32	30	28	chr1:86014203-86016086	Gm18180	-0.129019814198337	0.673820291125268	0.902610357949856
ENSMUSG00000086767	0	0	0	0	0	0	1	0	chr4:149903806-149908349	Gm13070	0.231120416767792	0.673830741016526	0.902610357949856
ENSMUSG00000104383	0	0	0	0	0	0	1	0	chr9:101092777-101094778	Gm37553	-0.172691777392731	0.674089486204686	0.902893484474922
